second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
1021.0,84,126,12,0.31578946,0.31578946,0.6326577,0.6326577,0.6820068359375,912,0.29950738,0.29950738,0,0,12,0,0
1021.0,52,131,9,0.23684211,0.23684211,0.04727664,0.04727664,0.05096435546875,873,0.2866995,0.2866995,9,0,0,38,0
1021.0,0,40,4,0.10526316,0.10526316,0.18463367,0.18463367,0.19903564453125,272,0.08932676,0.08932676,0,0,0,4,0
1022.0,113,43,11,0.275,0.275,0.7567102,0.7567102,0.6968994140625,836,0.26794872,0.26794872,0,0,11,0,0
1022.0,84,126,10,0.25,0.25,0.13566174,0.13566174,0.12493896484375,760,0.24358974,0.24358974,0,0,10,0,0
1022.0,52,131,7,0.175,0.2,0.042481277,0.0479157,0.03912353515625,679,0.21762821,0.24871795,7,0,0,38,0
1022.0,0,40,11,0.275,0.275,0.059712373,0.059712373,0.05499267578125,748,0.23974359,0.23974359,0,0,0,15,0
1022.0,128,131,1,0.025,0.2,0.0054344223,0.0479157,0.0050048828125,97,0.031089744,0.24871795,1,0,0,0,0
1023.0,128,131,11,0.18965517,0.18965517,0.6706878,0.6706878,0.68206787109375,1067,0.23907685,0.23907685,11,0,0,0,0
1023.0,84,126,13,0.22413793,0.22413793,0.10815028,0.10815028,0.1099853515625,988,0.22137576,0.22137576,0,0,13,0,0
1023.0,0,40,15,0.25862068,0.37931034,0.07862201,0.114031926,0.0799560546875,1020,0.22854581,0.33520055,0,0,0,30,0
1023.0,113,43,4,0.06896552,0.06896552,0.019685512,0.019685512,0.02001953125,304,0.068115614,0.068115614,0,0,4,0,0
1023.0,127,86,8,0.13793103,0.13793103,0.087444484,0.087444484,0.08892822265625,608,0.13623123,0.13623123,0,0,8,0,0
1023.0,31,40,7,0.12068965,0.37931034,0.035409916,0.114031926,0.0360107421875,476,0.10665472,0.33520055,0,0,0,170,0
1024.0,31,40,8,0.27586207,0.55172414,0.04427593,0.93003917,0.044189453125,544,0.24704814,0.49409628,0,0,0,178,0
1024.0,128,131,6,0.20689656,0.20689656,0.03204501,0.03204501,0.031982421875,582,0.26430517,0.26430517,6,0,0,0,0
1024.0,0,40,8,0.27586207,0.55172414,0.8857632,0.93003917,0.884033203125,544,0.24704814,0.49409628,0,0,0,38,0
1024.0,127,86,7,0.2413793,0.2413793,0.037915852,0.037915852,0.037841796875,532,0.24159855,0.24159855,0,0,7,0,0
1025.0,31,40,15,0.2112676,0.30985916,0.07317073,0.10866827,0.0780029296875,1020,0.1878453,0.27550644,0,0,0,193,0
1025.0,127,86,14,0.1971831,0.1971831,0.067330815,0.067330815,0.07177734375,1064,0.19594844,0.19594844,0,0,14,0,0
1025.0,0,40,3,0.04225352,0.30985916,0.016832704,0.10866827,0.0179443359375,204,0.03756906,0.27550644,0,0,0,41,0
1025.0,128,131,10,0.14084508,0.14084508,0.050841637,0.050841637,0.05419921875,970,0.1786372,0.1786372,10,0,0,0,0
1025.0,60,77,12,0.16901408,0.16901408,0.64250547,0.64250547,0.6849365234375,912,0.1679558,0.1679558,0,0,12,0,0
1025.0,44,112,11,0.15492958,0.15492958,0.1203481,0.1203481,0.1282958984375,836,0.15395948,0.15395948,0,0,11,0,0
1025.0,22,40,4,0.056338027,0.30985916,0.018664835,0.10866827,0.0198974609375,272,0.050092082,0.27550644,0,0,0,45,0
1025.0,108,67,2,0.028169014,0.028169014,0.010305737,0.010305737,0.010986328125,152,0.027992634,0.027992634,0,0,2,0,0
1026.0,128,131,1,0.015625,0.015625,0.0041569504,0.0041569504,0.0050048828125,97,0.02095485,0.02095485,1,0,0,0,0
1026.0,108,67,11,0.171875,0.171875,0.11132515,0.11132515,0.134033203125,836,0.18060057,0.18060057,0,0,11,0,0
1026.0,44,112,11,0.171875,0.171875,0.62364393,0.62364393,0.7508544921875,836,0.18060057,0.18060057,0,0,11,0,0
1026.0,31,40,10,0.15625,0.5,0.045625065,0.2209267,0.054931640625,680,0.14689998,0.47007993,0,0,0,203,0
1026.0,127,86,9,0.140625,0.140625,0.03994728,0.03994728,0.048095703125,684,0.1477641,0.1477641,0,0,9,0,0
1026.0,1,40,11,0.171875,0.5,0.049883403,0.2209267,0.06005859375,748,0.16158998,0.47007993,0,0,0,11,0
1026.0,22,40,11,0.171875,0.5,0.12541823,0.2209267,0.1510009765625,748,0.16158998,0.47007993,0,0,0,56,0
1027.0,1,40,11,0.275,0.525,0.6869084,0.90043026,0.68212890625,748,0.25855514,0.49360526,0,0,0,22,0
1027.0,22,40,10,0.25,0.525,0.21352182,0.90043026,0.2120361328125,680,0.23505013,0.49360526,0,0,0,66,0
1027.0,108,67,9,0.225,0.225,0.046220038,0.046220038,0.0458984375,684,0.23643278,0.23643278,0,0,9,0,0
1027.0,44,112,9,0.225,0.225,0.048309773,0.048309773,0.0479736328125,684,0.23643278,0.23643278,0,0,9,0,0
1027.0,97,131,1,0.025,0.025,0.005039951,0.005039951,0.0050048828125,97,0.033529207,0.033529207,1,0,0,0,0
1028.0,108,67,16,0.20779221,0.20779221,0.1062282,0.1062282,0.130126953125,1216,0.20436975,0.20436975,0,0,16,0,0
1028.0,97,131,18,0.23376623,0.23376623,0.12326856,0.12326856,0.1510009765625,1746,0.29344538,0.29344538,18,0,0,0,0
1028.0,44,112,7,0.09090909,0.09090909,0.025909318,0.025909318,0.03173828125,532,0.089411765,0.089411765,0,0,7,0,0
1028.0,22,40,16,0.20779221,0.45454547,0.06457399,0.14539114,0.0791015625,1088,0.18285714,0.4,0,0,0,82,0
1028.0,1,40,19,0.24675325,0.45454547,0.08081714,0.14539114,0.0989990234375,1292,0.21714285,0.4,0,0,0,41,0
1028.0,90,57,1,0.012987013,0.012987013,0.5992028,0.5992028,0.7340087890625,76,0.01277311,0.01277311,0,0,1,0,0
1029.0,90,57,6,0.42857143,0.42857143,0.18181819,0.18181819,0.190185546875,456,0.390077,0.390077,0,0,6,0,0
1029.0,97,131,5,0.35714287,0.35714287,0.80382776,0.80382776,0.8408203125,485,0.4148845,0.4148845,5,0,0,0,0
1029.0,127,86,3,0.21428572,0.21428572,0.014354067,0.014354067,0.0150146484375,228,0.1950385,0.1950385,0,0,3,0,0
1030.0,90,57,14,0.23728813,0.23728813,0.17165184,0.17165184,0.0777587890625,1064,0.22638299,0.22638299,0,0,14,0,0
1030.0,96,131,11,0.18644068,0.27118644,0.1301536,0.18728106,0.0589599609375,1067,0.22702128,0.33021277,11,0,0,0,0
1030.0,127,86,14,0.23728813,0.23728813,0.17057396,0.17057396,0.0772705078125,1064,0.22638299,0.22638299,0,0,14,0,0
1030.0,97,131,5,0.084745765,0.27118644,0.057127457,0.18728106,0.02587890625,485,0.10319149,0.33021277,5,0,0,0,0
1030.0,32,40,14,0.23728813,0.2542373,0.45728913,0.47049314,0.2071533203125,952,0.2025532,0.21702127,0,0,0,137,0
1030.0,26,40,1,0.016949153,0.2542373,0.013203988,0.47049314,0.0059814453125,68,0.014468085,0.21702127,0,0,0,87,0
1031.0,90,57,6,0.17142858,0.17142858,0.028876629,0.028876629,0.030029296875,456,0.16660577,0.16660577,0,0,6,0,0
1031.0,0,40,1,0.028571429,0.4,0.0046953866,0.88942367,0.0048828125,68,0.024844721,0.3478261,0,0,0,42,0
1031.0,127,86,6,0.17142858,0.17142858,0.0336894,0.0336894,0.0350341796875,456,0.16660577,0.16660577,0,0,6,0,0
1031.0,26,40,7,0.2,0.4,0.27984506,0.88942367,0.291015625,476,0.17391305,0.3478261,0,0,0,94,0
1031.0,96,131,5,0.14285715,0.25714287,0.025942013,0.04801033,0.0269775390625,485,0.17720132,0.31896237,5,0,0,0,0
1031.0,32,40,6,0.17142858,0.4,0.6048832,0.88942367,0.6290283203125,408,0.14906833,0.3478261,0,0,0,143,0
1031.0,115,131,4,0.114285715,0.25714287,0.022068318,0.04801033,0.02294921875,388,0.14176105,0.31896237,4,0,0,0,0
1032.0,90,57,8,0.18604651,0.18604651,0.036328252,0.036328252,0.041015625,608,0.18036191,0.18036191,0,0,8,0,0
1032.0,32,40,8,0.18604651,0.37209302,0.03816629,0.8734998,0.0430908203125,544,0.16137645,0.3227529,0,0,0,151,0
1032.0,115,131,6,0.13953489,0.25581396,0.02735431,0.05222186,0.0308837890625,582,0.17264907,0.31652328,6,0,0,0,0
1032.0,127,86,8,0.18604651,0.18604651,0.03795005,0.03795005,0.0428466796875,608,0.18036191,0.18036191,0,0,8,0,0
1032.0,26,40,8,0.18604651,0.37209302,0.8353335,0.8734998,0.943115234375,544,0.16137645,0.3227529,0,0,0,102,0
1032.0,96,131,5,0.11627907,0.25581396,0.024867553,0.05222186,0.028076171875,485,0.14387423,0.31652328,5,0,0,0,0
1033.0,32,40,6,0.20689656,0.41379312,0.035902698,0.7898593,0.0299072265625,408,0.17762299,0.35524598,0,0,0,157,0
1033.0,96,131,5,0.1724138,0.31034482,0.035902698,0.15474795,0.0299072265625,485,0.21114497,0.38006094,5,0,0,0,0
1033.0,115,131,4,0.13793103,0.31034482,0.118845254,0.15474795,0.0989990234375,388,0.16891597,0.38006094,4,0,0,0,0
1033.0,90,57,3,0.10344828,0.10344828,0.022860492,0.022860492,0.01904296875,228,0.099259906,0.099259906,0,0,3,0,0
1033.0,26,40,6,0.20689656,0.41379312,0.7539566,0.7898593,0.6280517578125,408,0.17762299,0.35524598,0,0,0,108,0
1033.0,127,86,5,0.1724138,0.1724138,0.032532237,0.032532237,0.027099609375,380,0.16543317,0.16543317,0,0,5,0,0
1034.0,26,40,18,0.2195122,0.30487806,0.09792683,0.18890244,0.0980224609375,1224,0.19221106,0.2669598,0,0,0,126,0
1034.0,32,40,7,0.085365854,0.30487806,0.09097561,0.18890244,0.091064453125,476,0.07474875,0.2669598,0,0,0,164,0
1034.0,115,131,13,0.15853658,0.19512194,0.072804876,0.088780485,0.0728759765625,1261,0.19802135,0.2437186,13,0,0,0,0
1034.0,127,86,2,0.024390243,0.024390243,0.011951219,0.011951219,0.011962890625,152,0.023869347,0.023869347,0,0,2,0,0
1034.0,44,112,16,0.19512194,0.19512194,0.12195122,0.12195122,0.1220703125,1216,0.19095477,0.19095477,0,0,16,0,0
1034.0,96,131,3,0.036585364,0.19512194,0.01597561,0.088780485,0.0159912109375,291,0.045697235,0.2437186,3,0,0,0,0
1034.0,91,57,15,0.18292683,0.18292683,0.07890244,0.07890244,0.0789794921875,1140,0.1790201,0.1790201,0,0,15,0,0
1034.0,48,126,6,0.07317073,0.07317073,0.5004878,0.5004878,0.5009765625,456,0.07160804,0.07160804,0,0,6,0,0
1034.0,77,51,2,0.024390243,0.024390243,0.00902439,0.00902439,0.009033203125,152,0.023869347,0.023869347,0,0,2,0,0
1035.0,44,112,6,0.2,0.2,0.03094165,0.03094165,0.031005859375,456,0.19079497,0.19079497,0,0,6,0,0
1035.0,77,51,6,0.2,0.2,0.124862954,0.124862954,0.1251220703125,456,0.19079497,0.19079497,0,0,6,0,0
1035.0,26,40,2,0.06666667,0.06666667,0.010963577,0.010963577,0.010986328125,136,0.056903765,0.056903765,0,0,0,128,0
1035.0,94,131,4,0.13333334,0.2,0.024972592,0.21452065,0.0250244140625,388,0.1623431,0.24351464,4,0,0,0,0
1035.0,115,131,2,0.06666667,0.2,0.18954806,0.21452065,0.18994140625,194,0.08117155,0.24351464,2,0,0,0,0
1035.0,48,126,5,0.16666667,0.16666667,0.5906931,0.5906931,0.5919189453125,380,0.15899582,0.15899582,0,0,5,0,0
1035.0,91,57,5,0.16666667,0.16666667,0.02801803,0.02801803,0.028076171875,380,0.15899582,0.15899582,0,0,5,0,0
1036.0,94,131,10,0.1388889,0.1388889,0.048785776,0.048785776,0.054931640625,970,0.17071454,0.17071454,10,0,0,0,0
1036.0,48,126,12,0.16666667,0.16666667,0.0523634,0.0523634,0.0589599609375,912,0.16050686,0.16050686,0,0,12,0,0
1036.0,91,57,12,0.16666667,0.16666667,0.05767563,0.05767563,0.06494140625,912,0.16050686,0.16050686,0,0,12,0,0
1036.0,44,112,12,0.16666667,0.16666667,0.09052472,0.09052472,0.1019287109375,912,0.16050686,0.16050686,0,0,12,0,0
1036.0,77,51,12,0.16666667,0.16666667,0.05507372,0.05507372,0.06201171875,912,0.16050686,0.16050686,0,0,12,0,0
1036.0,115,116,11,0.15277778,0.15277778,0.104076326,0.104076326,0.1171875,836,0.1471313,0.1471313,0,0,11,0,0
1036.0,113,43,3,0.041666668,0.041666668,0.59150046,0.59150046,0.666015625,228,0.040126715,0.040126715,0,0,3,0,0
1037.0,48,126,13,0.17333333,0.17333333,0.065948375,0.065948375,0.0679931640625,988,0.16717428,0.16717428,0,0,13,0,0
1037.0,91,57,6,0.08,0.08,0.03303339,0.03303339,0.0340576171875,456,0.07715736,0.07715736,0,0,6,0,0
1037.0,77,51,13,0.17333333,0.17333333,0.0631068,0.0631068,0.0650634765625,988,0.16717428,0.16717428,0,0,13,0,0
1037.0,44,112,4,0.053333335,0.053333335,0.019417476,0.019417476,0.02001953125,304,0.05143824,0.05143824,0,0,4,0,0
1037.0,115,116,13,0.17333333,0.17333333,0.6070329,0.6070329,0.6258544921875,988,0.16717428,0.16717428,0,0,13,0,0
1037.0,113,43,12,0.16,0.16,0.10395453,0.10395453,0.107177734375,912,0.15431473,0.15431473,0,0,12,0,0
1037.0,94,131,10,0.13333334,0.13333334,0.08631305,0.08631305,0.0889892578125,970,0.1641286,0.1641286,10,0,0,0,0
1037.0,116,92,4,0.053333335,0.053333335,0.021193465,0.021193465,0.0218505859375,304,0.05143824,0.05143824,0,0,4,0,0
1038.0,113,43,12,0.25,0.25,0.5269988,0.5269988,0.5849609375,912,0.24235982,0.24235982,0,0,12,0,0
1038.0,116,92,11,0.22916667,0.22916667,0.11448367,0.11448367,0.1270751953125,836,0.22216317,0.22216317,0,0,11,0,0
1038.0,48,126,2,0.041666668,0.041666668,0.009897724,0.009897724,0.010986328125,152,0.040393304,0.040393304,0,0,2,0,0
1038.0,77,51,5,0.14583333,0.104166664,0.20719235,0.19817442,0.219970703125,380,0.15253787,0.100983255,0,0,5,0,0
1038.0,115,116,7,0.14583333,0.14583333,0.033322334,0.033322334,0.0369873046875,532,0.14137655,0.14137655,0,0,7,0,0
1038.0,94,131,5,0.104166664,0.14583333,0.025184209,0.034202132,0.0279541015625,485,0.12888652,0.18044114,5,0,0,0,0
1038.0,0,40,4,0.083333336,0.083333336,0.08292093,0.08292093,0.092041015625,272,0.072282754,0.072282754,0,0,0,46,0
1038.0,77,131,2,0.14583333,0.14583333,0.20719235,0.034202132,0.010009765625,194,0.15253787,0.18044114,2,0,0,0,0
1039.0,0,40,16,0.23529412,0.23529412,0.13478833,0.13478833,0.1500244140625,1088,0.20641245,0.20641245,0,0,0,62,0
1039.0,127,86,15,0.22058824,0.22058824,0.06953279,0.06953279,0.077392578125,1140,0.21627775,0.21627775,0,0,15,0,0
1039.0,116,92,15,0.22058824,0.22058824,0.578526,0.578526,0.6439208984375,1140,0.21627775,0.21627775,0,0,15,0,0
1039.0,77,131,11,0.16176471,0.16176471,0.0887256,0.0887256,0.0987548828125,1067,0.20242839,0.20242839,11,0,0,0,0
1039.0,113,43,11,0.16176471,0.16176471,0.12842728,0.12842728,0.1429443359375,836,0.15860368,0.15860368,0,0,11,0,0
1040.0,0,40,12,0.24,0.24,0.091679655,0.091679655,0.1148681640625,816,0.20960699,0.20960699,0,0,0,74,0
1040.0,77,131,9,0.18,0.18,0.65130556,0.65130556,0.8160400390625,873,0.22424865,0.22424865,9,0,0,0,0
1040.0,127,86,11,0.22,0.22,0.046180826,0.046180826,0.057861328125,836,0.21474442,0.21474442,0,0,11,0,0
1040.0,116,92,8,0.16,0.16,0.03517147,0.03517147,0.0440673828125,608,0.15617776,0.15617776,0,0,8,0,0
1040.0,113,68,10,0.2,0.2,0.1756625,0.1756625,0.2200927734375,760,0.1952222,0.1952222,0,0,10,0,0
1041.0,113,68,11,0.2972973,0.2972973,0.16361822,0.16361822,0.06005859375,836,0.28957394,0.28957394,0,0,11,0,0
1041.0,0,40,9,0.24324325,0.24324325,0.1396741,0.1396741,0.05126953125,612,0.21198475,0.21198475,0,0,0,83,0
1041.0,127,86,10,0.27027026,0.27027026,0.38111073,0.38111073,0.139892578125,760,0.26324904,0.26324904,0,0,10,0,0
1041.0,77,131,7,0.1891892,0.1891892,0.31559694,0.31559694,0.1158447265625,679,0.23519224,0.23519224,7,0,0,0,0
1042.0,127,86,2,0.08,0.08,0.010889292,0.010889292,0.010986328125,152,0.07502468,0.07502468,0,0,2,0,0
1042.0,101,131,6,0.24,0.24,0.124863885,0.124863885,0.1259765625,582,0.28726554,0.28726554,6,0,0,0,0
1042.0,113,68,7,0.28,0.28,0.039564427,0.039564427,0.0399169921875,532,0.26258639,0.26258639,0,0,7,0,0
1042.0,93,112,7,0.28,0.28,0.7464005,0.7464005,0.7530517578125,532,0.26258639,0.26258639,0,0,7,0,0
1042.0,76,83,3,0.12,0.12,0.07828191,0.07828191,0.0789794921875,228,0.11253702,0.11253702,0,0,3,0,0
1043.0,113,68,10,0.18181819,0.18181819,0.09278227,0.09278227,0.093994140625,760,0.17067146,0.17067146,0,0,10,0,0
1043.0,101,131,13,0.23636363,0.23636363,0.26364622,0.26364622,0.26708984375,1261,0.28317988,0.28317988,13,0,0,0,0
1043.0,76,83,16,0.29090908,0.29090908,0.09085432,0.09085432,0.092041015625,1216,0.27307433,0.27307433,0,0,16,0,0
1043.0,93,112,16,0.29090908,0.29090908,0.5527172,0.5527172,0.5599365234375,1216,0.27307433,0.27307433,0,0,16,0,0
1044.0,76,83,16,0.23529412,0.23529412,0.079517536,0.079517536,0.0869140625,1216,0.23021583,0.23021583,0,0,16,0,0
1044.0,93,112,15,0.22058824,0.22058824,0.070471294,0.070471294,0.0770263671875,1140,0.21582733,0.21582733,0,0,15,0,0
1044.0,101,131,10,0.14705883,0.14705883,0.085101634,0.085101634,0.093017578125,970,0.18364257,0.18364257,10,0,0,0,0
1044.0,88,77,13,0.19117647,0.19117647,0.1958901,0.1958901,0.214111328125,988,0.18705036,0.18705036,0,0,13,0,0
1044.0,32,40,12,0.1764706,0.1764706,0.55907977,0.55907977,0.611083984375,816,0.15448694,0.15448694,0,0,0,176,0
1044.0,91,57,2,0.029411765,0.029411765,0.009939692,0.009939692,0.0108642578125,152,0.02877698,0.02877698,0,0,2,0,0
1045.0,76,83,3,0.09375,0.09375,0.14929847,0.14929847,0.1519775390625,228,0.09328969,0.09328969,0,0,3,0,0
1045.0,88,77,6,0.1875,0.1875,0.02949994,0.02949994,0.030029296875,456,0.18657938,0.18657938,0,0,6,0,0
1045.0,42,131,4,0.125,0.125,0.18671304,0.18671304,0.1900634765625,388,0.15875614,0.15875614,4,0,0,0,0
1045.0,32,40,6,0.1875,0.28125,0.5667346,0.58244395,0.576904296875,408,0.16693944,0.25040916,0,0,0,182,0
1045.0,91,57,5,0.15625,0.15625,0.024463365,0.024463365,0.02490234375,380,0.15548281,0.15548281,0,0,5,0,0
1045.0,127,86,5,0.15625,0.15625,0.027581245,0.027581245,0.028076171875,380,0.15548281,0.15548281,0,0,5,0,0
1045.0,1,40,3,0.09375,0.28125,0.015709318,0.58244395,0.0159912109375,204,0.08346972,0.25040916,0,0,0,44,0
1046.0,42,131,8,0.14814815,0.14814815,0.5677704,0.5677704,0.6279296875,776,0.18834952,0.18834952,8,0,0,0,0
1046.0,1,40,10,0.18518518,0.35185185,0.04701987,0.09039735,0.052001953125,680,0.16504854,0.31359223,0,0,0,54,0
1046.0,91,57,9,0.16666667,0.16666667,0.22075056,0.22075056,0.244140625,684,0.16601942,0.16601942,0,0,9,0,0
1046.0,88,77,9,0.16666667,0.16666667,0.044260487,0.044260487,0.0489501953125,684,0.16601942,0.16601942,0,0,9,0,0
1046.0,127,86,9,0.16666667,0.16666667,0.07682119,0.07682119,0.0849609375,684,0.16601942,0.16601942,0,0,9,0,0
1046.0,32,40,9,0.16666667,0.35185185,0.043377485,0.09039735,0.0479736328125,612,0.14854369,0.31359223,0,0,0,191,0
1047.0,32,40,12,0.16,0.32,0.05966587,0.165587,0.0640869140625,816,0.14376321,0.28752643,0,0,0,203,0
1047.0,91,57,12,0.16,0.16,0.055915445,0.055915445,0.06005859375,912,0.16067654,0.16067654,0,0,12,0,0
1047.0,1,40,12,0.16,0.32,0.10592113,0.165587,0.11376953125,816,0.14376321,0.28752643,0,0,0,66,0
1047.0,88,77,10,0.13333334,0.13333334,0.04557336,0.04557336,0.0489501953125,760,0.13389711,0.13389711,0,0,10,0,0
1047.0,127,86,11,0.14666666,0.14666666,0.056938287,0.056938287,0.0611572265625,836,0.14728682,0.14728682,0,0,11,0,0
1047.0,42,131,8,0.10666667,0.10666667,0.039209,0.039209,0.0421142578125,776,0.136716,0.136716,8,0,0,0,0
1047.0,44,112,10,0.13333334,0.13333334,0.6367769,0.6367769,0.6839599609375,760,0.13389711,0.13389711,0,0,10,0,0
1048.0,32,40,1,0.035714287,0.25,0.15670167,0.18477696,0.1839599609375,68,0.031539887,0.22077923,0,0,0,204,0
1048.0,1,40,6,0.21428572,0.25,0.028075283,0.18477696,0.032958984375,408,0.18923934,0.22077923,0,0,0,72,0
1048.0,127,86,5,0.17857143,0.17857143,0.026411563,0.026411563,0.031005859375,380,0.17625232,0.17625232,0,0,5,0,0
1048.0,42,131,4,0.14285715,0.14285715,0.016117292,0.016117292,0.0189208984375,388,0.17996289,0.17996289,4,0,0,0,0
1048.0,91,57,5,0.17857143,0.17857143,0.022252262,0.022252262,0.026123046875,380,0.17625232,0.17625232,0,0,5,0,0
1048.0,44,112,5,0.17857143,0.17857143,0.18737651,0.18737651,0.219970703125,380,0.17625232,0.17625232,0,0,5,0,0
1048.0,67,94,2,0.071428575,0.071428575,0.5630654,0.5630654,0.6610107421875,152,0.070500925,0.070500925,0,0,2,0,0
1049.0,127,86,8,0.112676054,0.112676054,0.039648596,0.039648596,0.0418701171875,608,0.11215643,0.11215643,0,0,8,0,0
1049.0,42,131,5,0.07042254,0.07042254,0.02462143,0.02462143,0.0260009765625,485,0.089466885,0.089466885,5,0,0,0,0
1049.0,1,40,10,0.14084508,0.14084508,0.05016761,0.05016761,0.052978515625,680,0.12543811,0.12543811,0,0,0,82,0
1049.0,91,57,5,0.07042254,0.07042254,0.02462143,0.02462143,0.0260009765625,380,0.07009777,0.07009777,0,0,5,0,0
1049.0,44,112,12,0.16901408,0.16901408,0.1258814,0.1258814,0.1329345703125,912,0.16823465,0.16823465,0,0,12,0,0
1049.0,67,94,12,0.16901408,0.16901408,0.058721535,0.058721535,0.06201171875,912,0.16823465,0.16823465,0,0,12,0,0
1049.0,129,66,10,0.14084508,0.14084508,0.62975377,0.62975377,0.6650390625,760,0.14019553,0.14019553,0,0,10,0,0
1049.0,113,68,9,0.12676056,0.12676056,0.04658421,0.04658421,0.0491943359375,684,0.12617598,0.12617598,0,0,9,0,0
1050.0,113,68,11,0.2244898,0.2244898,0.29631403,0.29631403,0.151123046875,836,0.2244898,0.2244898,0,0,11,0,0
1050.0,44,112,11,0.2244898,0.2244898,0.11752035,0.11752035,0.0599365234375,836,0.2244898,0.2244898,0,0,11,0,0
1050.0,67,94,11,0.2244898,0.2244898,0.4159885,0.4159885,0.212158203125,836,0.2244898,0.2244898,0,0,11,0,0
1050.0,129,66,10,0.20408164,0.20408164,0.10770704,0.10770704,0.054931640625,760,0.20408164,0.20408164,0,0,10,0,0
1050.0,47,48,4,0.08163265,0.08163265,0.040928673,0.040928673,0.0208740234375,304,0.08163265,0.08163265,0,0,4,0,0
1050.0,112,102,2,0.040816326,0.040816326,0.021541407,0.021541407,0.010986328125,152,0.040816326,0.040816326,0,0,2,0,0
1051.0,129,66,9,0.18,0.18,0.22205089,0.22205089,0.2109375,684,0.18,0.18,0,0,9,0,0
1051.0,113,68,9,0.18,0.18,0.053713698,0.053713698,0.051025390625,684,0.18,0.18,0,0,9,0,0
1051.0,112,102,9,0.18,0.18,0.049473144,0.049473144,0.0469970703125,684,0.18,0.18,0,0,9,0,0
1051.0,47,48,9,0.18,0.18,0.04934464,0.04934464,0.046875,684,0.18,0.18,0,0,9,0,0
1051.0,67,94,8,0.16,0.16,0.5927782,0.5927782,0.5631103515625,608,0.16,0.16,0,0,8,0,0
1051.0,75,130,6,0.12,0.12,0.032639425,0.032639425,0.031005859375,456,0.12,0.12,0,0,6,0,0
1052.0,47,48,9,0.18367347,0.18367347,0.047874242,0.047874242,0.049072265625,684,0.18367347,0.18367347,0,0,9,0,0
1052.0,67,94,5,0.10204082,0.10204082,0.096582115,0.096582115,0.0989990234375,380,0.10204082,0.10204082,0,0,5,0,0
1052.0,75,130,9,0.18367347,0.18367347,0.6546386,0.6546386,0.6710205078125,684,0.18367347,0.18367347,0,0,9,0,0
1052.0,129,66,9,0.18367347,0.18367347,0.044896986,0.044896986,0.0460205078125,684,0.18367347,0.18367347,0,0,9,0,0
1052.0,113,68,9,0.18367347,0.18367347,0.115160175,0.115160175,0.1180419921875,684,0.18367347,0.18367347,0,0,9,0,0
1052.0,112,102,8,0.1632653,0.1632653,0.040847924,0.040847924,0.0418701171875,608,0.1632653,0.1632653,0,0,8,0,0
1053.0,112,102,13,0.25,0.25,0.07171069,0.07171069,0.0709228515625,988,0.25359342,0.25359342,0,0,13,0,0
1053.0,47,48,13,0.25,0.25,0.07282153,0.07282153,0.072021484375,988,0.25359342,0.25359342,0,0,13,0,0
1053.0,75,130,13,0.25,0.25,0.12231548,0.12231548,0.1209716796875,988,0.25359342,0.25359342,0,0,13,0,0
1053.0,22,40,7,0.13461539,0.13461539,0.6481116,0.6481116,0.6409912109375,476,0.122176595,0.122176595,0,0,0,89,0
1053.0,113,43,4,0.07692308,0.07692308,0.07282153,0.07282153,0.072021484375,304,0.078028746,0.078028746,0,0,4,0,0
1053.0,108,67,2,0.03846154,0.03846154,0.0122192055,0.0122192055,0.0120849609375,152,0.039014373,0.039014373,0,0,2,0,0
1054.0,113,43,9,0.19565217,0.19565217,0.53551215,0.53551215,0.612060546875,684,0.1993007,0.1993007,0,0,9,0,0
1054.0,108,67,8,0.17391305,0.17391305,0.03866282,0.03866282,0.044189453125,608,0.17715618,0.17715618,0,0,8,0,0
1054.0,112,102,6,0.13043478,0.13043478,0.027982485,0.027982485,0.031982421875,456,0.13286713,0.13286713,0,0,6,0,0
1054.0,47,48,4,0.08695652,0.08695652,0.018370181,0.018370181,0.02099609375,304,0.08857809,0.08857809,0,0,4,0,0
1054.0,22,40,8,0.17391305,0.17391305,0.170565,0.170565,0.1949462890625,544,0.15850815,0.15850815,0,0,0,97,0
1054.0,75,130,8,0.17391305,0.17391305,0.037487984,0.037487984,0.0428466796875,608,0.17715618,0.17715618,0,0,8,0,0
1054.0,84,76,3,0.06521739,0.06521739,0.17141941,0.17141941,0.1959228515625,228,0.066433564,0.066433564,0,0,3,0,0
1055.0,22,40,14,0.26923078,0.26923078,0.09079118,0.09079118,0.076904296875,952,0.24791667,0.24791667,0,0,0,111,0
1055.0,108,67,12,0.23076923,0.23076923,0.15492146,0.15492146,0.1312255859375,912,0.2375,0.2375,0,0,12,0,0
1055.0,75,130,2,0.03846154,0.03846154,0.012970169,0.012970169,0.010986328125,152,0.039583333,0.039583333,0,0,2,0,0
1055.0,113,43,12,0.23076923,0.23076923,0.078109235,0.078109235,0.066162109375,912,0.2375,0.2375,0,0,12,0,0
1055.0,84,76,12,0.23076923,0.23076923,0.66320795,0.66320795,0.561767578125,912,0.2375,0.2375,0,0,12,0,0
1056.0,108,67,14,0.21538462,0.21538462,0.11378791,0.11378791,0.129150390625,1064,0.2140845,0.2140845,0,0,14,0,0
