second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
400.0,102,91,5,0.1392405,0.03164557,0.077825025,0.004096054,0.003997802734375,380,0.16579506,0.031050825,0,0,5,0,1
400.0,81,117,3,0.01898734,0.12658228,0.0030954913,0.076824464,0.003021240234375,291,0.023778396,0.15852264,3,0,0,0,1
401.0,102,91,25,0.15822785,0.15822785,0.091466576,0.091466576,0.096954345703125,1900,0.15663643,0.15663643,0,0,25,0,1
401.0,94,53,6,0.1329114,0.03797468,0.13024703,0.007571832,0.008026123046875,456,0.13157462,0.037592746,0,0,6,0,1
401.0,81,117,19,0.12025317,0.12025317,0.10378879,0.10378879,0.110015869140625,1843,0.15193735,0.15193735,19,0,0,0,1
401.0,36,46,11,0.06962025,0.29746836,0.013185928,0.45563424,0.01397705078125,847,0.06982688,0.27164057,0,0,0,188,1
401.0,73,100,4,0.025316456,0.025316456,0.0037715207,0.0037715207,0.003997802734375,304,0.02506183,0.02506183,0,0,4,0,1
401.0,30,46,14,0.088607594,0.29746836,0.30468705,0.45563424,0.322967529296875,952,0.0784831,0.27164057,0,0,0,123,1
401.0,6,46,22,0.1392405,0.29746836,0.13776127,0.45563424,0.146026611328125,1496,0.123330586,0.27164057,0,0,0,191,1
401.0,66,101,20,0.12658228,0.12658228,0.07358784,0.07358784,0.0780029296875,1520,0.12530915,0.12530915,0,0,20,0,1
401.0,100,105,3,0.01898734,0.01898734,0.029250879,0.029250879,0.031005859375,228,0.018796373,0.018796373,0,0,3,0,1
401.0,94,116,15,0.1329114,0.094936706,0.13024703,0.12267519,0.130035400390625,1140,0.13157462,0.09398186,0,0,15,0,1
401.0,101,104,12,0.07594936,0.07594936,0.10286751,0.10286751,0.109039306640625,912,0.07518549,0.07518549,0,0,12,0,1
401.0,98,88,7,0.044303797,0.044303797,0.0093856165,0.0093856165,0.00994873046875,532,0.043858204,0.043858204,0,0,7,0,1
402.0,6,46,19,0.12418301,0.12418301,0.5384443,0.5384443,0.512054443359375,1292,0.11115891,0.11115891,0,0,0,210,1
402.0,101,104,26,0.16993465,0.16993465,0.072620496,0.072620496,0.069061279296875,1976,0.17000775,0.17000775,0,0,26,0,1
402.0,66,101,18,0.1503268,0.11764706,0.028335793,0.018869136,0.0179443359375,1368,0.15039146,0.11769767,0,0,18,0,1
402.0,94,116,23,0.1503268,0.1503268,0.055676784,0.055676784,0.052947998046875,1748,0.15039146,0.15039146,0,0,23,0,1
402.0,98,88,26,0.16993465,0.16993465,0.2145241,0.2145241,0.204010009765625,1976,0.17000775,0.17000775,0,0,26,0,1
402.0,102,91,9,0.05882353,0.05882353,0.01578846,0.01578846,0.0150146484375,684,0.058848836,0.058848836,0,0,9,0,1
402.0,81,117,7,0.045751635,0.045751635,0.008407676,0.008407676,0.00799560546875,679,0.058418654,0.058418654,7,0,0,0,1
402.0,113,63,20,0.13071896,0.13071896,0.066202424,0.066202424,0.062957763671875,1520,0.13077518,0.13077518,0,0,20,0,1
402.0,66,79,5,0.1503268,0.03267974,0.028335793,0.009466658,0.009002685546875,380,0.15039146,0.032693796,0,0,5,0,1
403.0,66,79,4,0.03305785,0.03305785,0.0043332363,0.0043332363,0.0050048828125,304,0.03305785,0.03305785,0,0,4,0,1
403.0,98,88,5,0.041322313,0.049586777,0.34026474,0.34200862,0.39300537109375,380,0.041322313,0.049586777,0,0,5,0,1
403.0,113,63,18,0.14876033,0.14876033,0.018971121,0.018971121,0.02191162109375,1368,0.14876033,0.14876033,0,0,18,0,1
403.0,62,69,28,0.23140496,0.23140496,0.47274554,0.47274554,0.5460205078125,2128,0.23140496,0.23140496,0,0,28,0,1
403.0,73,105,26,0.21487603,0.21487603,0.049409464,0.049409464,0.05706787109375,1976,0.21487603,0.21487603,0,0,26,0,1
403.0,58,77,24,0.1983471,0.1983471,0.060559623,0.060559623,0.0699462890625,1824,0.1983471,0.1983471,0,0,24,0,1
403.0,86,54,15,0.12396694,0.12396694,0.051972415,0.051972415,0.060028076171875,1140,0.12396694,0.12396694,0,0,15,0,1
403.0,109,88,1,0.008264462,0.049586777,0.0017438635,0.34200862,0.00201416015625,76,0.008264462,0.049586777,0,0,1,0,1
404.0,86,54,23,0.18699187,0.18699187,0.060016274,0.060016274,0.05401611328125,1748,0.18491484,0.18491484,0,0,23,0,1
404.0,58,77,14,0.11382114,0.11382114,0.22002576,0.22002576,0.198028564453125,1064,0.11255686,0.11255686,0,0,14,0,1
404.0,109,88,31,0.25203252,0.25203252,0.054285906,0.054285906,0.048858642578125,2356,0.24923305,0.24923305,0,0,31,0,1
404.0,73,105,12,0.09756097,0.09756097,0.015597451,0.015597451,0.0140380859375,912,0.09647731,0.09647731,0,0,12,0,1
404.0,62,69,10,0.08130081,0.08130081,0.017801438,0.017801438,0.016021728515625,760,0.080397755,0.080397755,0,0,10,0,1
404.0,101,104,15,0.12195122,0.12195122,0.55442154,0.55442154,0.498992919921875,1140,0.12059663,0.12059663,0,0,15,0,1
404.0,55,93,13,0.10569106,0.10569106,0.02115828,0.02115828,0.01904296875,988,0.10451709,0.10451709,0,0,13,0,1
404.0,70,117,5,0.040650405,0.040650405,0.05669334,0.05669334,0.051025390625,485,0.051306464,0.051306464,5,0,0,0,1
405.0,109,88,6,0.049586777,0.049586777,0.0061411206,0.0061411206,0.0059814453125,456,0.047112305,0.047112305,0,0,6,0,1
405.0,55,93,25,0.20661157,0.20661157,0.111918785,0.111918785,0.1090087890625,1900,0.19630127,0.19630127,0,0,25,0,1
405.0,70,117,23,0.19008264,0.19008264,0.08522371,0.08522371,0.0830078125,2231,0.23049901,0.23049901,23,0,0,0,1
405.0,101,104,23,0.19008264,0.19008264,0.036909387,0.036909387,0.03594970703125,1748,0.18059717,0.18059717,0,0,23,0,1
405.0,69,102,28,0.23140496,0.23140496,0.6591991,0.6591991,0.642059326171875,2128,0.21985742,0.21985742,0,0,28,0,1
405.0,113,63,9,0.07438017,0.07438017,0.01337887,0.01337887,0.013031005859375,684,0.07066846,0.07066846,0,0,9,0,1
405.0,116,80,7,0.05785124,0.05785124,0.087228976,0.087228976,0.0849609375,532,0.054964356,0.054964356,0,0,7,0,1
406.0,113,63,29,0.19620253,0.18354431,0.07183107,0.06889495,0.070892333984375,2204,0.19586,0.18322387,0,0,29,0,1
406.0,69,102,10,0.06329114,0.06329114,0.03597485,0.03597485,0.037017822265625,760,0.06318065,0.06318065,0,0,10,0,1
406.0,116,80,31,0.19620253,0.19620253,0.10392076,0.10392076,0.10693359375,2356,0.19586,0.19586,0,0,31,0,1
406.0,70,117,1,0.006329114,0.006329114,0.0009787057,0.0009787057,0.001007080078125,97,0.008063845,0.008063845,1,0,0,0,1
406.0,49,79,35,0.221519,0.221519,0.18963166,0.18963166,0.19512939453125,2660,0.22113226,0.22113226,0,0,35,0,1
406.0,86,54,29,0.18354431,0.18354431,0.44611186,0.44611186,0.45904541015625,2204,0.18322387,0.18322387,0,0,29,0,1
406.0,90,116,21,0.1329114,0.1329114,0.1515511,0.1515511,0.15594482421875,1596,0.13267936,0.13267936,0,0,21,0,1
406.0,113,101,2,0.19620253,0.012658228,0.07183107,0.0029361171,0.003021240234375,152,0.19586,0.01263613,0,0,2,0,1
407.0,90,116,17,0.14655173,0.14655173,0.017849064,0.017849064,0.024078369140625,1292,0.14695178,0.14695178,0,0,17,0,1
407.0,113,101,24,0.20689656,0.20689656,0.10080536,0.10080536,0.135986328125,1824,0.20746133,0.20746133,0,0,24,0,1
407.0,49,79,3,0.02586207,0.060344826,0.3350828,0.7257262,0.4520263671875,228,0.025932666,0.060509555,0,0,3,0,1
407.0,86,54,9,0.077586204,0.18965517,0.008890598,0.037847254,0.011993408203125,684,0.077798,0.19017288,0,0,9,0,1
407.0,67,74,23,0.19827586,0.19827586,0.04293729,0.04293729,0.05792236328125,1748,0.1988171,0.1988171,0,0,23,0,1
407.0,98,63,20,0.1724138,0.1724138,0.0718487,0.0718487,0.096923828125,1520,0.17288443,0.17288443,0,0,20,0,1
407.0,59,54,7,0.060344826,0.18965517,0.0074427654,0.037847254,0.010040283203125,532,0.060509555,0.19017288,0,0,7,0,1
407.0,72,54,6,0.05172414,0.18965517,0.02151389,0.037847254,0.029022216796875,456,0.05186533,0.19017288,0,0,6,0,1
407.0,66,79,4,0.03448276,0.060344826,0.3906434,0.7257262,0.5269775390625,304,0.03457689,0.060509555,0,0,4,0,1
407.0,30,46,3,0.02586207,0.02586207,0.002986155,0.002986155,0.0040283203125,204,0.023202911,0.023202911,0,0,0,126,1
408.0,113,101,12,0.13571429,0.08571429,0.113923006,0.094942726,0.070068359375,912,0.13820827,0.08728943,0,0,12,0,1
408.0,98,63,18,0.12857144,0.17857143,0.07054543,0.0895257,0.05206298828125,1368,0.13093415,0.18185298,0,0,18,0,1
408.0,72,54,22,0.15714286,0.30714285,0.14506058,0.21688789,0.1070556640625,1672,0.16003063,0.31278715,0,0,22,0,1
408.0,30,46,24,0.17142858,0.17142858,0.4199231,0.4199231,0.309906005859375,1632,0.15620214,0.15620214,0,0,0,150,1
408.0,67,74,15,0.10714286,0.10714286,0.028284332,0.028284332,0.0208740234375,1140,0.10911179,0.10911179,0,0,15,0,1
408.0,59,54,21,0.15,0.30714285,0.071827315,0.21688789,0.053009033203125,1596,0.15275651,0.31278715,0,0,21,0,1
408.0,66,79,21,0.15,0.15,0.15043625,0.15043625,0.11102294921875,1596,0.15275651,0.15275651,0,0,21,0,1
408.0,113,63,7,0.13571429,0.17857143,0.113923006,0.0895257,0.014007568359375,532,0.13820827,0.18185298,0,0,7,0,1
409.0,59,54,10,0.10869565,0.3152174,0.22413911,0.28496805,0.19903564453125,760,0.11046512,0.32034883,0,0,10,0,1
409.0,66,79,13,0.14130434,0.14130434,0.04842257,0.04842257,0.042999267578125,988,0.14360465,0.14360465,0,0,13,0,1
409.0,113,63,21,0.22826087,0.22826087,0.5472541,0.5472541,0.4859619140625,1596,0.23197675,0.23197675,0,0,21,0,1
409.0,72,54,10,0.10869565,0.3152174,0.014640181,0.28496805,0.01300048828125,760,0.11046512,0.32034883,0,0,10,0,1
409.0,30,46,14,0.1521739,0.1521739,0.072032444,0.072032444,0.06396484375,952,0.1383721,0.1383721,0,0,0,164,1
409.0,94,53,14,0.1521739,0.1521739,0.046188742,0.046188742,0.041015625,1064,0.15465117,0.15465117,0,0,14,0,1
409.0,100,54,9,0.097826086,0.3152174,0.046188742,0.28496805,0.041015625,684,0.0994186,0.32034883,0,0,9,0,1
409.0,73,105,1,0.010869565,0.010869565,0.0011340985,0.0011340985,0.001007080078125,76,0.011046512,0.011046512,0,0,1,0,1
410.0,100,54,19,0.21839081,0.21839081,0.1013744,0.1013744,0.097015380859375,1444,0.21565114,0.21565114,0,0,19,0,1
410.0,94,53,18,0.20689656,0.20689656,0.027233012,0.027233012,0.02606201171875,1368,0.20430107,0.20430107,0,0,18,0,1
410.0,73,105,18,0.20689656,0.20689656,0.07315284,0.07315284,0.07000732421875,1368,0.20430107,0.20430107,0,0,18,0,1
410.0,113,63,10,0.11494253,0.11494253,0.10555184,0.10555184,0.10101318359375,760,0.113500595,0.113500595,0,0,10,0,1
410.0,74,100,18,0.20689656,0.20689656,0.19847572,0.19847572,0.18994140625,1368,0.20430107,0.20430107,0,0,18,0,1
410.0,110,117,4,0.04597701,0.04597701,0.49421218,0.49421218,0.47296142578125,388,0.057945043,0.057945043,4,0,0,0,1
411.0,94,53,6,0.057142857,0.057142857,0.03371724,0.03371724,0.0369873046875,456,0.05524594,0.05524594,0,0,6,0,1
411.0,73,105,19,0.18095239,0.18095239,0.11116675,0.11116675,0.1219482421875,1444,0.17494547,0.17494547,0,0,19,0,1
411.0,110,117,18,0.17142858,0.17142858,0.16410728,0.16410728,0.180023193359375,1746,0.2115338,0.2115338,18,0,0,0,1
411.0,100,54,10,0.0952381,0.21904762,0.018277416,0.08301341,0.020050048828125,760,0.09207657,0.21177611,0,0,10,0,1
411.0,74,100,20,0.1904762,0.1904762,0.13211484,0.13211484,0.144927978515625,1520,0.18415314,0.18415314,0,0,20,0,1
411.0,59,54,13,0.123809524,0.21904762,0.064735994,0.08301341,0.071014404296875,988,0.11969954,0.21177611,0,0,13,0,1
411.0,24,46,13,0.123809524,0.123809524,0.06749012,0.06749012,0.07403564453125,884,0.107099585,0.107099585,0,0,0,94,1
411.0,90,116,5,0.04761905,0.04761905,0.40655428,0.40655428,0.44598388671875,380,0.046038285,0.046038285,0,0,5,0,1
411.0,49,79,1,0.00952381,0.00952381,0.0018360874,0.0018360874,0.00201416015625,76,0.009207657,0.009207657,0,0,1,0,1
412.0,49,79,28,0.19178082,0.19178082,0.041772746,0.041772746,0.038055419921875,2128,0.19312097,0.19312097,0,0,28,0,1
412.0,59,54,25,0.17123288,0.17123288,0.547702,0.547702,0.49896240234375,1900,0.17242944,0.17242944,0,0,25,0,1
412.0,24,46,28,0.19178082,0.19178082,0.13489884,0.13489884,0.122894287109375,1904,0.17279245,0.17279245,0,0,0,122,1
412.0,90,116,15,0.10273973,0.10273973,0.026396891,0.026396891,0.0240478515625,1140,0.10345767,0.10345767,0,0,15,0,1
412.0,110,117,7,0.15753424,0.047945205,0.058187056,0.007637679,0.0069580078125,679,0.17197567,0.061620835,7,0,0,0,1
412.0,110,49,16,0.15753424,0.10958904,0.058187056,0.050549377,0.046051025390625,1216,0.17197567,0.11035484,0,0,16,0,1
412.0,99,98,14,0.09589041,0.09589041,0.08126759,0.08126759,0.07403564453125,1064,0.096560486,0.096560486,0,0,14,0,1
412.0,48,100,13,0.0890411,0.0890411,0.10977489,0.10977489,0.100006103515625,988,0.08966331,0.08966331,0,0,13,0,1
413.0,49,79,9,0.14285715,0.14285715,0.23726898,0.23726898,0.237030029296875,684,0.13743219,0.13743219,0,0,9,0,1
413.0,110,49,13,0.20634921,0.20634921,0.08611578,0.08611578,0.086029052734375,988,0.19851317,0.19851317,0,0,13,0,1
413.0,99,98,12,0.1904762,0.1904762,0.050038185,0.050038185,0.04998779296875,912,0.18324292,0.18324292,0,0,12,0,1
413.0,48,100,12,0.1904762,0.1904762,0.11806934,0.11806934,0.117950439453125,912,0.18324292,0.18324292,0,0,12,0,1
413.0,80,117,9,0.14285715,0.14285715,0.12411792,0.12411792,0.123992919921875,873,0.17540687,0.17540687,9,0,0,0,1
413.0,69,102,8,0.12698413,0.12698413,0.3843898,0.3843898,0.384002685546875,608,0.12216195,0.12216195,0,0,8,0,1
414.0,99,98,12,0.072289154,0.072289154,0.016998291,0.016998291,0.016998291015625,912,0.06683767,0.06683767,0,0,12,0,1
414.0,48,100,12,0.072289154,0.072289154,0.036987305,0.036987305,0.0369873046875,912,0.06683767,0.06683767,0,0,12,0,1
414.0,69,102,30,0.18072289,0.18072289,0.06402588,0.06402588,0.06402587890625,2280,0.16709417,0.16709417,0,0,30,0,1
414.0,80,117,20,0.19277108,0.2951807,0.26190186,0.34094238,0.186981201171875,1940,0.2090143,0.34833273,20,0,0,0,1
414.0,110,49,9,0.05421687,0.05421687,0.013031006,0.013031006,0.013031005859375,684,0.05012825,0.05012825,0,0,9,0,1
414.0,49,117,29,0.1746988,0.2951807,0.15396118,0.34094238,0.153961181640625,2813,0.2061561,0.34833273,29,0,0,0,1
414.0,67,74,26,0.15662651,0.15662651,0.43206787,0.43206787,0.43206787109375,1976,0.14481495,0.14481495,0,0,26,0,1
414.0,72,54,16,0.09638554,0.09638554,0.021026611,0.021026611,0.021026611328125,1216,0.08911689,0.08911689,0,0,16,0,1
414.0,80,105,12,0.19277108,0.072289154,0.26190186,0.074920654,0.074920654296875,912,0.2090143,0.06683767,0,0,12,0,1
415.0,72,54,4,0.02739726,0.02739726,0.021589052,0.021589052,0.027008056640625,304,0.02739726,0.02739726,0,0,4,0,1
415.0,67,74,12,0.08219178,0.08219178,0.06713341,0.06713341,0.083984375,912,0.08219178,0.08219178,0,0,12,0,1
415.0,80,105,26,0.1780822,0.1780822,0.11597102,0.11597102,0.14508056640625,1976,0.1780822,0.1780822,0,0,26,0,1
415.0,58,77,28,0.19178082,0.19178082,0.3612568,0.3612568,0.451934814453125,2128,0.19178082,0.19178082,0,0,28,0,1
415.0,102,61,24,0.16438356,0.16438356,0.09033249,0.09033249,0.113006591796875,1824,0.16438356,0.16438356,0,0,24,0,1
415.0,82,90,20,0.1369863,0.1369863,0.29814845,0.29814845,0.37298583984375,1520,0.1369863,0.1369863,0,0,20,0,1
415.0,84,82,10,0.06849315,0.06849315,0.010416413,0.010416413,0.013031005859375,760,0.06849315,0.06849315,0,0,10,0,1
415.0,108,51,10,0.06849315,0.06849315,0.007976972,0.007976972,0.009979248046875,760,0.06849315,0.06849315,0,0,10,0,1
415.0,113,63,9,0.061643835,0.061643835,0.02395531,0.02395531,0.02996826171875,684,0.061643835,0.061643835,0,0,9,0,1
415.0,62,69,3,0.020547945,0.020547945,0.003220062,0.003220062,0.0040283203125,228,0.020547945,0.020547945,0,0,3,0,1
416.0,84,82,18,0.14173229,0.14173229,0.037040018,0.037040018,0.028076171875,1368,0.14173229,0.14173229,0,0,18,0,1
416.0,58,77,10,0.07874016,0.07874016,0.046179242,0.046179242,0.035003662109375,760,0.07874016,0.07874016,0,0,10,0,1
416.0,62,69,18,0.14173229,0.14173229,0.03031645,0.03031645,0.022979736328125,1368,0.14173229,0.14173229,0,0,18,0,1
416.0,113,63,18,0.14173229,0.14173229,0.11079797,0.11079797,0.083984375,1368,0.14173229,0.14173229,0,0,18,0,1
416.0,102,61,14,0.11023622,0.11023622,0.0515742,0.0515742,0.039093017578125,1064,0.11023622,0.11023622,0,0,14,0,1
416.0,108,51,18,0.14173229,0.14173229,0.1410339,0.1410339,0.106903076171875,1368,0.14173229,0.14173229,0,0,18,0,1
416.0,82,90,18,0.14173229,0.14173229,0.50124806,0.50124806,0.37994384765625,1368,0.14173229,0.14173229,0,0,18,0,1
416.0,94,116,13,0.10236221,0.10236221,0.08181013,0.08181013,0.06201171875,988,0.10236221,0.10236221,0,0,13,0,1
417.0,84,82,10,0.0591716,0.0591716,0.01521207,0.01521207,0.014984130859375,760,0.060722277,0.060722277,0,0,10,0,1
417.0,62,69,8,0.04733728,0.04733728,0.011153453,0.011153453,0.010986328125,608,0.04857782,0.04857782,0,0,8,0,1
417.0,113,63,4,0.02366864,0.02366864,0.007156799,0.007156799,0.007049560546875,304,0.02428891,0.02428891,0,0,4,0,1
417.0,94,116,25,0.147929,0.21301775,0.112587914,0.15019983,0.11090087890625,1900,0.15180568,0.2186002,0,0,25,0,1
417.0,108,51,10,0.0591716,0.0591716,0.06896552,0.06896552,0.06793212890625,760,0.060722277,0.060722277,0,0,10,0,1
417.0,44,46,29,0.17159763,0.24260356,0.16346005,0.18273073,0.1610107421875,1972,0.15755832,0.22275488,0,0,0,29,1
417.0,82,64,24,0.14201184,0.14201184,0.076122314,0.076122314,0.074981689453125,1824,0.14573346,0.14573346,0,0,24,0,1
417.0,100,54,20,0.1183432,0.17751479,0.4427611,0.47931963,0.436126708984375,1520,0.12144455,0.18216683,0,0,20,0,1
417.0,24,46,12,0.07100592,0.24260356,0.019270688,0.18273073,0.01898193359375,816,0.06519655,0.22275488,0,0,0,134,1
417.0,90,116,11,0.06508876,0.21301775,0.03761192,0.15019983,0.03704833984375,836,0.0667945,0.2186002,0,0,11,0,1
417.0,59,54,10,0.0591716,0.17751479,0.03655854,0.47931963,0.0360107421875,760,0.060722277,0.18216683,0,0,10,0,1
417.0,102,91,6,0.03550296,0.03550296,0.009139635,0.009139635,0.009002685546875,456,0.036433365,0.036433365,0,0,6,0,1
418.0,44,46,13,0.065,0.21,0.04292552,0.12892899,0.04296875,884,0.05947255,0.19214208,0,0,0,42,1
418.0,24,46,29,0.145,0.21,0.086003475,0.12892899,0.086090087890625,1972,0.13266954,0.19214208,0,0,0,163,1
418.0,100,54,18,0.12,0.23,0.032956313,0.1298741,0.0250244140625,1368,0.1227126,0.23519914,0,0,18,0,1
418.0,82,64,14,0.07,0.07,0.021981036,0.021981036,0.022003173828125,1064,0.07158235,0.07158235,0,0,14,0,1
418.0,59,54,28,0.14,0.23,0.10487485,0.1298741,0.10498046875,2128,0.1431647,0.23519914,0,0,28,0,1
418.0,102,91,27,0.135,0.135,0.04304747,0.04304747,0.0430908203125,2052,0.13805167,0.13805167,0,0,27,0,1
418.0,90,116,27,0.135,0.135,0.46257737,0.46257737,0.463043212890625,2052,0.13805167,0.13805167,0,0,27,0,1
418.0,73,105,23,0.115,0.145,0.1368251,0.14478217,0.136962890625,1748,0.11759957,0.14827771,0,0,23,0,1
418.0,98,63,15,0.075,0.075,0.068808876,0.068808876,0.068878173828125,1140,0.07669537,0.07669537,0,0,15,0,1
418.0,100,105,6,0.12,0.145,0.032956313,0.14478217,0.007965087890625,456,0.1227126,0.14827771,0,0,6,0,1
419.0,100,105,27,0.27,0.39,0.4208991,0.4345524,0.524017333984375,2052,0.27,0.39,0,0,27,0,1
419.0,102,91,5,0.23,0.05,0.1100353,0.028973429,0.03607177734375,380,0.23,0.05,0,0,5,0,1
419.0,98,63,23,0.23,0.23,0.07387979,0.07387979,0.09197998046875,1748,0.23,0.23,0,0,23,0,1
419.0,73,105,12,0.12,0.39,0.0136533,0.4345524,0.016998291015625,912,0.12,0.39,0,0,12,0,1
419.0,102,61,18,0.23,0.18,0.1100353,0.08106187,0.100921630859375,1368,0.23,0.18,0,0,18,0,1
419.0,64,49,15,0.15,0.15,0.3815325,0.3815325,0.475006103515625,1140,0.15,0.15,0,0,15,0,1
420.0,102,61,20,0.17857143,0.17857143,0.11259099,0.11259099,0.085906982421875,1520,0.18147087,0.18147087,0,0,20,0,1
420.0,100,105,5,0.04464286,0.04464286,0.0104791615,0.0104791615,0.00799560546875,380,0.045367718,0.045367718,0,0,5,0,1
420.0,64,49,22,0.19642857,0.19642857,0.12315015,0.12315015,0.093963623046875,1672,0.19961795,0.19961795,0,0,22,0,1
420.0,98,88,20,0.17857143,0.17857143,0.14282857,0.14282857,0.108978271484375,1520,0.18147087,0.18147087,0,0,20,0,1
420.0,84,82,20,0.17857143,0.17857143,0.4614031,0.4614031,0.35205078125,1520,0.18147087,0.18147087,0,0,20,0,1
420.0,44,46,17,0.15178572,0.15178572,0.035557155,0.035557155,0.027130126953125,1156,0.13801338,0.13801338,0,0,0,59,1
420.0,116,48,8,0.071428575,0.071428575,0.11399088,0.11399088,0.08697509765625,608,0.07258835,0.07258835,0,0,8,0,1
421.0,98,88,18,0.11764706,0.11764706,0.026893673,0.026893673,0.026947021484375,1368,0.119622245,0.119622245,0,0,18,0,1
421.0,84,82,18,0.11764706,0.11764706,0.02789876,0.02789876,0.0279541015625,1368,0.119622245,0.119622245,0,0,18,0,1
421.0,44,46,24,0.15686275,0.15686275,0.16675296,0.16675296,0.167083740234375,1632,0.14270724,0.14270724,0,0,0,83,1
421.0,64,49,1,0.006535948,0.006535948,0.0019797154,0.0019797154,0.001983642578125,76,0.0066456804,0.0066456804,0,0,1,0,1
421.0,116,48,30,0.19607843,0.19607843,0.48009625,0.48009625,0.481048583984375,2280,0.19937041,0.19937041,0,0,30,0,1
421.0,49,79,26,0.16993465,0.16993465,0.11074224,0.11074224,0.1109619140625,1976,0.17278768,0.17278768,0,0,26,0,1
421.0,58,77,22,0.14379086,0.14379086,0.1367222,0.1367222,0.136993408203125,1672,0.14620496,0.14620496,0,0,22,0,1
421.0,80,105,12,0.078431375,0.078431375,0.020984985,0.020984985,0.021026611328125,912,0.07974816,0.07974816,0,0,12,0,1
421.0,108,51,2,0.013071896,0.013071896,0.027929218,0.027929218,0.027984619140625,152,0.013291361,0.013291361,0,0,2,0,1
422.0,58,77,16,0.13445379,0.13445379,0.112617105,0.112617105,0.123992919921875,1216,0.13445379,0.13445379,0,0,16,0,1
422.0,49,79,12,0.10084034,0.10084034,0.018182825,0.018182825,0.02001953125,912,0.10084034,0.10084034,0,0,12,0,1
422.0,80,105,22,0.18487395,0.18487395,0.13077222,0.13077222,0.14398193359375,1672,0.18487395,0.18487395,0,0,22,0,1
422.0,108,51,22,0.18487395,0.18487395,0.30971783,0.30971783,0.34100341796875,1672,0.18487395,0.18487395,0,0,22,0,1
422.0,113,101,21,0.1764706,0.1764706,0.37513167,0.37513167,0.41302490234375,1596,0.1764706,0.1764706,0,0,21,0,1
422.0,102,61,15,0.12605043,0.12605043,0.020871446,0.020871446,0.022979736328125,1140,0.12605043,0.12605043,0,0,15,0,1
422.0,116,48,7,0.05882353,0.05882353,0.010865347,0.010865347,0.011962890625,532,0.05882353,0.05882353,0,0,7,0,1
422.0,82,90,4,0.033613447,0.033613447,0.021841565,0.021841565,0.0240478515625,304,0.033613447,0.033613447,0,0,4,0,1
423.0,113,101,15,0.16666667,0.16666667,0.022996252,0.022996252,0.026031494140625,1140,0.16666667,0.16666667,0,0,15,0,1
423.0,102,61,11,0.12222222,0.12222222,0.016768662,0.016768662,0.01898193359375,836,0.12222222,0.12222222,0,0,11,0,1
423.0,116,48,15,0.16666667,0.16666667,0.6766775,0.6766775,0.7659912109375,1140,0.16666667,0.16666667,0,0,15,0,1
423.0,82,90,14,0.15555556,0.15555556,0.05383765,0.05383765,0.060943603515625,1064,0.15555556,0.15555556,0,0,14,0,1
423.0,80,105,4,0.044444446,0.044444446,0.0053379345,0.0053379345,0.00604248046875,304,0.044444446,0.044444446,0,0,4,0,1
423.0,108,51,14,0.15555556,0.15555556,0.13773489,0.13773489,0.155914306640625,1064,0.15555556,0.15555556,0,0,14,0,1
423.0,84,82,13,0.14444445,0.14444445,0.019491548,0.019491548,0.022064208984375,988,0.14444445,0.14444445,0,0,13,0,1
423.0,69,102,4,0.044444446,0.044444446,0.067155525,0.067155525,0.076019287109375,304,0.044444446,0.044444446,0,0,4,0,1
424.0,82,90,20,0.1640625,0.15625,0.045105074,0.041241176,0.03192138671875,1520,0.1640625,0.15625,0,0,20,0,1
424.0,84,82,24,0.1875,0.1875,0.18873951,0.18873951,0.146087646484375,1824,0.1875,0.1875,0,0,24,0,1
424.0,113,101,2,0.1484375,0.015625,0.12648346,0.005165004,0.003997802734375,152,0.1484375,0.015625,0,0,2,0,1
424.0,69,102,24,0.1875,0.1875,0.18227339,0.18227339,0.141082763671875,1824,0.1875,0.1875,0,0,24,0,1
424.0,116,48,16,0.125,0.125,0.064621694,0.064621694,0.050018310546875,1216,0.125,0.125,0,0,16,0,1
424.0,85,77,21,0.1640625,0.1640625,0.043961678,0.043961678,0.034027099609375,1596,0.1640625,0.1640625,0,0,21,0,1
424.0,113,63,17,0.1484375,0.1328125,0.12648346,0.12131846,0.093902587890625,1292,0.1484375,0.1328125,0,0,17,0,1
424.0,109,88,3,0.0234375,0.0234375,0.3488152,0.3488152,0.269989013671875,228,0.0234375,0.0234375,0,0,3,0,1
424.0,82,64,1,0.1640625,0.0078125,0.045105074,0.0038638962,0.00299072265625,76,0.1640625,0.0078125,0,0,1,0,1
425.0,84,82,1,0.0061728396,0.0061728396,0.001958185,0.001958185,0.001983642578125,76,0.0061728396,0.0061728396,0,0,1,0,1
425.0,109,88,33,0.2037037,0.2037037,0.08688317,0.08688317,0.0880126953125,2508,0.2037037,0.2037037,0,0,33,0,1
425.0,82,64,33,0.2037037,0.2037037,0.07001265,0.07001265,0.0709228515625,2508,0.2037037,0.2037037,0,0,33,0,1
425.0,69,102,9,0.055555556,0.055555556,0.08393083,0.08393083,0.08502197265625,684,0.055555556,0.055555556,0,0,9,0,1
425.0,85,77,17,0.10493827,0.10493827,0.028529253,0.028529253,0.028900146484375,1292,0.10493827,0.10493827,0,0,17,0,1
